pdf_name,page,code,keyword,context,validated,relevant,confirmed_code,notes
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",13.0,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,sprachlich,"Curriculum für das Bachelorstudium Elementarpädagogik – Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  12 Sprachanalytische Kompetenz Die Absolvent*innen …  • kennen die Grundlagen der sprachlichen Entwicklung wie individuelle Unterschiede beim Spracherwerb, Voraussetzungen für sprachliche Entwicklung, neurobiologische und entwicklungsspezifische Grundlagen und Lernmechanismen sowie theoretis",True,ja,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",14.0,Code 2.1: Diversität & Heterogenität,sozial,"eitstudium (vorgesehene Studiendauer 6 Semester) oder als berufsbegleitendes Studium (vorgesehene Studiendauer 10 Semester) absolviert werden. Dabei entfallen 60 ECTS-AP auf den Bereich Bildungs- und Sozialwissenschaften, 60 ECTS-AP auf den Bereich Elementarpädagogik und -didaktik, 30 ECTS-AP auf den Bereich Profession und Leadership sowie 30 ECTS-AP auf den Bereich Pädagogisch Praktische Studien.   3.2",True,ja,Code 2.1: Diversität & Heterogenität,unklar
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",15.0,Code 2.1: Diversität & Heterogenität,Gender,zu informieren.  Vorlesungen (VO)  führen in Inhalte und/oder Theorien und/oder Methoden eines Faches oder in Teilbereiche eines Faches ein. Sie ermöglichen eine Orientierung sowie den Aufbau grundlegender wissenschaftlicher Erkenntnisse und werden meist als Vortrag(sreihe) durchgeführt. Dabei wird jedoch das Verfügen-Können über das vorgestellte deklarative und prozedurale Wissen (über fachspezifische,True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",15.0,Code 2.1: Diversität & Heterogenität,Gender,bungen fördern den auf praktisch-berufliche Ziele der Studien ausgerichteten Kompetenzerwerb und dienen der Reflexion des eigenen Denkens und Handelns. Übergeordnetes Ziel ist dabei der Aufbau grundlegender Kompetenzen zur Erfassung und Lösung von wissenschaftlichen und/oder berufsfeldbezogenen Aufgaben. Eine Übung kann auch an einem externen Ort stattfinden. Eine Übung ist eine prüfungsimmanente (i) Le,True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",15.0,Code 2.2: Inklusion & Partizipation,inklusiv,"Anwendung kommen, umfassen z.B. Literatur- oder andere Formen fachspezifischer Recherchen, forschendes Lernen, Entwicklung eigener Fragestellungen, sach- und mediengerechte Darstellung der Ergebnisse inklusive kritischer Reflexion und Diskussion. Die Arbeit an den Themen kann eigenständig, im Team oder in Projekten erfolgen. Ein Seminar ist eine prüfungsimmanente (i) Lehrveranstaltung.   Übungen (UE)  erm",True,nein,Code 2.2: Inklusion & Partizipation,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",15.0,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"assen z.B. Literatur- oder andere Formen fachspezifischer Recherchen, forschendes Lernen, Entwicklung eigener Fragestellungen, sach- und mediengerechte Darstellung der Ergebnisse inklusive kritischer Reflexion und Diskussion. Die Arbeit an den Themen kann eigenständig, im Team oder in Projekten erfolgen. Ein Seminar ist eine prüfungsimmanente (i) Lehrveranstaltung.   Übungen (UE)  ermöglichen den Erwerb un",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",15.0,Code 2.7: Professionelle Haltung & Ethik,Reflexion,Erwerb und die Vertiefung von Fähigkeiten und Fertigkeiten durch selbstständiges Arbeiten. Übungen fördern den auf praktisch-berufliche Ziele der Studien ausgerichteten Kompetenzerwerb und dienen der Reflexion des eigenen Denkens und Handelns. Übergeordnetes Ziel ist dabei der Aufbau grundlegender Kompetenzen zur Erfassung und Lösung von wissenschaftlichen und/oder berufsfeldbezogenen Aufgaben. Eine Übung,True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",17.0,Code 2.1: Diversität & Heterogenität,Diversität,"haften: o Bildungs- und erziehungswissenschaftliche Grundlagen zur Pädagogik der frühen Kindheit (BSW01) o Professionalisierung in der Elementarpädagogik (BSW01) • Elementarpädagogik und -didaktik: o Diversitätskategorien im Bildungsbereich (EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der R",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",17.0,Code 2.1: Diversität & Heterogenität,Gender,"Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesentlichen Aspekten und Anforderungen des Studiums und des Berufs sowie der Förderung grundlegender Kompetenzen der Studierenden.“10  3.8 Konzept der Pädagogisch Praktischen Studien Die Pädagogisch Praktischen Studien sind integraler Bestandteil des Bachelorstudiums Elementarpädagogik – Frühe Bildu",True,nein,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",17.0,Code 2.1: Diversität & Heterogenität,sozial,"ldung   
  PHT – PHV – KPH Edith Stein 29.06.2021  16 Während der Studieneingangs- und Orientierungsphase sind Lehrveranstaltungen aus den folgenden Bildungsbereichen zu absolvieren:  • Bildungs- und Sozialwissenschaften: o Bildungs- und erziehungswissenschaftliche Grundlagen zur Pädagogik der frühen Kindheit (BSW01) o Professionalisierung in der Elementarpädagogik (BSW01) • Elementarpädagogik und -dida",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",17.0,Code 2.7: Professionelle Haltung & Ethik,Werte,"SW01) o Professionalisierung in der Elementarpädagogik (BSW01) • Elementarpädagogik und -didaktik: o Diversitätskategorien im Bildungsbereich (EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesentlichen Aspekten u",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",17.0,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"tskategorien im Bildungsbereich (EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesentlichen Aspekten und Anforderungen des Studiums und des Berufs sowie der Förderung grundlegender Kompetenzen der Studierenden.“10  3",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",17.0,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"(EPD01) • Profession und Leadership: o Haltung zeigen und Werte leben (PL01) Die Bildungsinhalte dieser Lehrveranstaltungen „dienen der Orientierung im Berufsfeld, der Reflexion der Studienwahl, der Reflexion und Auseinandersetzung mit den wesentlichen Aspekten und Anforderungen des Studiums und des Berufs sowie der Förderung grundlegender Kompetenzen der Studierenden.“10  3.8 Konzept der Pädagogisch Prak",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.1: Diversität & Heterogenität,Vielfalt,"lgende Schwerpunktsetzungen werden berücksichtigt:  • 1. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive der Heterogenität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugangs • 3. Semester: Auseinanderse",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.1: Diversität & Heterogenität,Heterogenität,"en situationsadäquat einzusetzen. Folgende Schwerpunktsetzungen werden berücksichtigt:  • 1. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive der Heterogenität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugan",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.1: Diversität & Heterogenität,sozial,"ührung und Evaluierung von Prozessen tragen zur Professionsentwicklung bei.  Das Handlungs- und Erprobungsfeld bietet zudem Raum und Gelegenheit, erworbene Kompetenzen aus den Bereichen Bildungs- und Sozialwissenschaften, Elementarpädagogik und -didaktik sowie Profession und Leadership im Rahmen der Pädagogisch Praktischen Studien situationsadäquat einzusetzen. Folgende Schwerpunktsetzungen werden berüc",True,ja,Code 2.1: Diversität & Heterogenität,unklar
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.1: Diversität & Heterogenität,sozial,"nd die Auseinandersetzung mit professionsspezifischen Kompetenzen sowie die Bildung einer personenspezifischen Haltung auf Grund theoriegeleiteter Beurteilung und Reflexion pädagogischer Prozesse ab. Sozial- und bildungswissenschaftliche, fachwissenschaftliche und fachdidaktische Kenntnisse liegen dieser Transformation zu Grunde. Die Studierenden üben die Anwendung forschungsgeleiteter Methoden und Erke",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.3: Individuelle Förderung & Differenzierung,stärkenorientiert,"pektive der Heterogenität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugangs • 3. Semester: Auseinandersetzung mit der Thematik Teamarbeit • 4.Semester: Auseinandersetzung mit den Themenbereichen Kommunikation und Konfliktkultur • 5. Semester: Anwendung interdiszipl",True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"– Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  17 Wie in der Abbildung verdeutlicht, bauen die Pädagogisch Praktischen Studien ihr Fundament auf einem theorie- und forschungsgeleiteten Zugang auf und fördern in der Auseinandersetzung eine selbstkritische und forschend-reflexive Haltung. Unterschiedliche inhaltliche Schwerpunktsetzungen in den einzelnen Semestern des Studiums Elementarpäda",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"nität und dem Leitgedanken „Vielfalt als Chance“  • 2. Semester: beobachten, planen, reflektieren und evaluieren der pädagogischen Praxis aus der Perspektive eines ressourcen- und stärkenorientierten Zugangs • 3. Semester: Auseinandersetzung mit der Thematik Teamarbeit • 4.Semester: Auseinandersetzung mit den Themenbereichen Kommunikation und Konfliktkultur • 5. Semester: Anwendung interdisziplinär erwo",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.7: Professionelle Haltung & Ethik,Haltung,"icht, bauen die Pädagogisch Praktischen Studien ihr Fundament auf einem theorie- und forschungsgeleiteten Zugang auf und fördern in der Auseinandersetzung eine selbstkritische und forschend-reflexive Haltung. Unterschiedliche inhaltliche Schwerpunktsetzungen in den einzelnen Semestern des Studiums Elementarpädagogik – Frühe Bildung sind wesentliche Säulen und schaffen hierbei Anreiz, sich sowohl mit Theo",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.7: Professionelle Haltung & Ethik,Haltung,"iert. Die Theorie-Praxis-Transformation zielt auf Professionalisierung durch den Erwerb und die Auseinandersetzung mit professionsspezifischen Kompetenzen sowie die Bildung einer personenspezifischen Haltung auf Grund theoriegeleiteter Beurteilung und Reflexion pädagogischer Prozesse ab. Sozial- und bildungswissenschaftliche, fachwissenschaftliche und fachdidaktische Kenntnisse liegen dieser Transformati",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.7: Professionelle Haltung & Ethik,Reflexion,"ofessionalisierung durch den Erwerb und die Auseinandersetzung mit professionsspezifischen Kompetenzen sowie die Bildung einer personenspezifischen Haltung auf Grund theoriegeleiteter Beurteilung und Reflexion pädagogischer Prozesse ab. Sozial- und bildungswissenschaftliche, fachwissenschaftliche und fachdidaktische Kenntnisse liegen dieser Transformation zu Grunde. Die Studierenden üben die Anwendung fors",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",18.0,Code 2.7: Professionelle Haltung & Ethik,reflexiv,"g verdeutlicht, bauen die Pädagogisch Praktischen Studien ihr Fundament auf einem theorie- und forschungsgeleiteten Zugang auf und fördern in der Auseinandersetzung eine selbstkritische und forschend-reflexive Haltung. Unterschiedliche inhaltliche Schwerpunktsetzungen in den einzelnen Semestern des Studiums Elementarpädagogik – Frühe Bildung sind wesentliche Säulen und schaffen hierbei Anreiz, sich sowohl",True,ja,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",19.0,Code 2.3: Individuelle Förderung & Differenzierung,differenziert,den vor Beginn der jeweiligen Lehrveranstaltung nachweislich zur Kenntnis zu bringen. Die Modulanforderungen haben den in den Modulbeschreibungen normierten Kompetenzen zu entsprechen und lassen eine differenzierte Einschätzung der Kompetenzentwicklung der einzelnen Studierenden zu.   Modulkonferenzen sind Konferenzen aller Lehrenden eines Moduls.   Modulverantwortliche sind für die Einberufung von Modulkonfer,True,ja,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",21.0,Code 2.7: Professionelle Haltung & Ethik,Haltung,ederholung besteht aus drei von der Institutsleitung bestellten Lehrenden im betreffenden Fachgebiet. Jedes Mitglied der Kommission hat bei der Beschlussfassung über die Benotung eine Stimme. Stimmenthaltung ist unzulässig. Die Beschlüsse werden mit Stimmenmehrheit gefasst.  4.5 Art und Umfang der Prüfungen  Jede Lehrveranstaltung ist mit einer in den jeweiligen Modulanforderungen angegebenen Art von Lei,True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",23.0,Code 2.3: Individuelle Förderung & Differenzierung,Behinderung,"Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 2005 idgF die Anforderungen allenfal",True,nein,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",23.0,Code 2.3: Individuelle Förderung & Differenzierung,Behinderung,"rafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 2005 idgF die Anforderungen allenfalls unter Bedachtnahme auf gem. § 63 Ab",True,nein,Code 2.3: Individuelle Förderung & Differenzierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",23.0,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichheit,"fungskommission zu erfolgen. Die Beschlüsse der Kommission werden mit Stimmenmehrheit gefasst, die*der Vorsitzende übt das Stimmrecht wie die übrigen Mitglieder der Prüfungskommission aus. Bei Stimmengleichheit entscheidet die Stimme der*des Vorsitzenden. Stimmenthaltung ist nicht zulässig. Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durc",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",23.0,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichstellung,"Stimmenthaltung ist nicht zulässig. Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 200",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",23.0,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Gleichstellung,"ens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung von Studierenden mit Behinderung Für Studierende mit einer Behinderung im Sinne des § 3 des Bundes-Behinderten-Gleichstellungsgesetzes, BGBl. I Nr. 82/2005 idgF, sind im Sinne des § 42 Abs. 11 HG 2005 idgF die Anforderungen allenfalls unter Bedachtnahme auf gem. § 63 Abs. 1 Z 11 HG 2005 idgF beantragte abweichende Prüfungsm",True,nein,Code 2.4: Abbau von Benachteiligung & Diskriminierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",23.0,Code 2.7: Professionelle Haltung & Ethik,Haltung,"n mit Stimmenmehrheit gefasst, die*der Vorsitzende übt das Stimmrecht wie die übrigen Mitglieder der Prüfungskommission aus. Bei Stimmengleichheit entscheidet die Stimme der*des Vorsitzenden. Stimmenthaltung ist nicht zulässig. Das Ergebnis von schriftlichen oder grafischen Prüfungen ist der*dem Studierenden spätestens vier Wochen nach der Durchführung der Prüfung bekannt zu geben.  4.11 Gleichstellung v",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",24.0,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,sprachlich,"er Bezug zum Berufsfeld, die Auswertung der benützten Literatur und/oder der erhobenen Daten sowie die Klarheit der Darstellung zu berücksichtigen. In der Arbeit sind Verstöße gegen die sachliche und sprachliche Richtigkeit zu kennzeichnen. Überwiegend unreflektierte Reproduktion von Quellen und/oder die mehrmalige bzw. umfangreiche Verwendung nicht gekennzeichneter fremder Quellen schließen eine positive B",True,nein,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",24.0,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,sprachlich,"eproduktion von Quellen und/oder die mehrmalige bzw. umfangreiche Verwendung nicht gekennzeichneter fremder Quellen schließen eine positive Beurteilung ebenso aus wie schwerwiegende und/oder gehäufte sprachliche (Verstöße gegen die Rechtschreibung, Zeichensetzung, Grammatik) und formale Mängel. Die Bachelorarbeit kann viermal zur Approbation vorgelegt werden. Die überarbeitete Fassung kann frühestens zwei M",True,nein,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",24.0,Code 2.7: Professionelle Haltung & Ethik,Werte,"ereichte Bachelorarbeit selbstständig verfasst, nur die angegebenen Hilfsmittel benutzt, mir die Autor*innenschaft eines Textes nicht angemaßt und wissenschaftliche Texte oder Daten nicht unbefugt verwertet habe. Außerdem habe ich die Reinschrift der Bachelorarbeit einer Korrektur unterzogen und ein Belegexemplar verwahrt."" Die Bachelorarbeit ist von der*dem Betreuer*in spätestens vier Wochen nach Einr",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",25.0,Code 2.7: Professionelle Haltung & Ethik,Haltung,"er Beurteilung durch eine Prüfungskommission (§ 43a Abs. 3 HG 2005 idgF), die vom zuständigen studienrechtlichen Organ eingesetzt wird. Die Prüfungskommission entscheidet mit Stimmenmehrheit, Stimmenthaltung ist unzulässig. Nach insgesamt viermaliger Vorlage und viermaliger negativer Beurteilung der Bachelorarbeit erlischt die Zulassung zum Studium.  4.14 Abschluss des Bachelorstudiums und Graduierung Da",True,nein,Code 2.7: Professionelle Haltung & Ethik,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,Diversität,tudiums 5.1 Modulübersicht in grafischer Darstellung  1. Semester Grundlagen der Pädagogik und der elementarpädago-gischen Professio-nalisierung  (BSW01) Inklusive Pädagogik im Handlungsfeld  (BSW02) Diversität im pädagogischen Alltag  (EPD01) Musik und Bewegung  (EPD02) Persönlichkeits- und Wertebildung  (PL01) PPS 1: Heterogenität - Vielfalt als Chance (PPS01) 2. Semester Interdisziplinäre Perspektiven de,True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,Vielfalt,sierung  (BSW01) Inklusive Pädagogik im Handlungsfeld  (BSW02) Diversität im pädagogischen Alltag  (EPD01) Musik und Bewegung  (EPD02) Persönlichkeits- und Wertebildung  (PL01) PPS 1: Heterogenität - Vielfalt als Chance (PPS01) 2. Semester Interdisziplinäre Perspektiven der Kindheitsforschung  (BSW03) Wissenschaftliches Arbeiten I  (BSW04) Elementar-pädagogische Modelle und Konzepte  (EPD03) Institutionel,True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,Heterogenität,n Professio-nalisierung  (BSW01) Inklusive Pädagogik im Handlungsfeld  (BSW02) Diversität im pädagogischen Alltag  (EPD01) Musik und Bewegung  (EPD02) Persönlichkeits- und Wertebildung  (PL01) PPS 1: Heterogenität - Vielfalt als Chance (PPS01) 2. Semester Interdisziplinäre Perspektiven der Kindheitsforschung  (BSW03) Wissenschaftliches Arbeiten I  (BSW04) Elementar-pädagogische Modelle und Konzepte  (EPD03) In,True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,kulturell,Pädagogische Qualität  (PL02) PPS 2: Ressourcen- und Stärken-orientierung  (PPS02) 3. Semester (Entwicklungs-) Psychologische Theorien  (BSW05) Bildung für nachhaltige Entwicklung  (BSW06) Ästhetisch-Kulturelle Bildung  (EPD05) Transition und Bildungspartner-schaft  (EPD06) Teamentwicklung und Personal-führung  (PL03) PPS 3:  Teamarbeit  (PPS03) 4. Semester Beobachtung und Dokumentation von Entwicklungs-pr,True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,Interkulturalität,(EPD06) Teamentwicklung und Personal-führung  (PL03) PPS 3:  Teamarbeit  (PPS03) 4. Semester Beobachtung und Dokumentation von Entwicklungs-prozessen  (BSW07) Wissenschaftliches Arbeiten II  (BSW08) Interkulturalität und Interreligiosität  (EPD07) Mathematik und ästhetische Bildung  (EPD08) Kommunikation und Gesprächs-führung  (PL04) PPS 4: Kommunikation und Konfliktkultur  (PPS04) 5. Semester Sprachliche Bildung,True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,Interreligiosität,ng und Personal-führung  (PL03) PPS 3:  Teamarbeit  (PPS03) 4. Semester Beobachtung und Dokumentation von Entwicklungs-prozessen  (BSW07) Wissenschaftliches Arbeiten II  (BSW08) Interkulturalität und Interreligiosität  (EPD07) Mathematik und ästhetische Bildung  (EPD08) Kommunikation und Gesprächs-führung  (PL04) PPS 4: Kommunikation und Konfliktkultur  (PPS04) 5. Semester Sprachliche Bildung  (BSW09) Berufsfeld-b,True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.1: Diversität & Heterogenität,sozial,"igung und Prävention  (EPD11) Naturwissen-schaft, Technik und ästhetische Bildung  (EPD12) Rechtliche Grundlagen und Bildungspolitik  (PL06) PPS 6: Führungsver-antwortung  (PPS06)  BSW: Bildungs- und Sozialwissenschaften EPD: Elementarpädagogik und -didaktik PL: Profession und Leadership PPS: Pädagogisch Praktische Studien",True,ja,Code 2.1: Diversität & Heterogenität,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.2: Inklusion & Partizipation,inklusive Pädagogik,n 29.06.2021  25 5 Aufbau und Gliederung des Studiums 5.1 Modulübersicht in grafischer Darstellung  1. Semester Grundlagen der Pädagogik und der elementarpädago-gischen Professio-nalisierung  (BSW01) Inklusive Pädagogik im Handlungsfeld  (BSW02) Diversität im pädagogischen Alltag  (EPD01) Musik und Bewegung  (EPD02) Persönlichkeits- und Wertebildung  (PL01) PPS 1: Heterogenität - Vielfalt als Chance (PPS01) 2. Semes,True,ja,Code 2.2: Inklusion & Partizipation,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Transition,) PPS 2: Ressourcen- und Stärken-orientierung  (PPS02) 3. Semester (Entwicklungs-) Psychologische Theorien  (BSW05) Bildung für nachhaltige Entwicklung  (BSW06) Ästhetisch-Kulturelle Bildung  (EPD05) Transition und Bildungspartner-schaft  (EPD06) Teamentwicklung und Personal-führung  (PL03) PPS 3:  Teamarbeit  (PPS03) 4. Semester Beobachtung und Dokumentation von Entwicklungs-prozessen  (BSW07) Wissenschaft,True,ja,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachliche Bildung,) Interkulturalität und Interreligiosität  (EPD07) Mathematik und ästhetische Bildung  (EPD08) Kommunikation und Gesprächs-führung  (PL04) PPS 4: Kommunikation und Konfliktkultur  (PPS04) 5. Semester Sprachliche Bildung  (BSW09) Berufsfeld-bezogene Forschung (BSW10) Sprache und ästhetische Bildung  (EPD09) Digitalisierung und Medienbildung  (EPD10) Betriebliches Management  (PL05) PPS 5:  Potentialanalyse  (PPS05) 6,True,ja,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,
"Cluster West_Tirol, Vorarlberg, Edith Stein.pdf",26.0,Code 2.7: Professionelle Haltung & Ethik,Wertebildung,d der elementarpädago-gischen Professio-nalisierung  (BSW01) Inklusive Pädagogik im Handlungsfeld  (BSW02) Diversität im pädagogischen Alltag  (EPD01) Musik und Bewegung  (EPD02) Persönlichkeits- und Wertebildung  (PL01) PPS 1: Heterogenität - Vielfalt als Chance (PPS01) 2. Semester Interdisziplinäre Perspektiven der Kindheitsforschung  (BSW03) Wissenschaftliches Arbeiten I  (BSW04) Elementar-pädagogische Mod,True,ja,Code 2.7: Professionelle Haltung & Ethik,
